spectrum_id,mp_id,cu_oxidation_state,status,reason,evidence
spectrum_0000,mp-10092,1.0,assigned,,query_snapshot.json:material_id=mp-10092; method=None
spectrum_0269,mp-1200069,2.0,assigned,,query_snapshot.json:material_id=mp-1200069; method=None
spectrum_0270,mp-1200133,2.0,assigned,,query_snapshot.json:material_id=mp-1200133; method=None
spectrum_0271,mp-1200177,2.0,assigned,,query_snapshot.json:material_id=mp-1200177; method=None
spectrum_0272,mp-1200279,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1200279; method=None
spectrum_0273,mp-1200315,2.0,assigned,,query_snapshot.json:material_id=mp-1200315; method=None
spectrum_0274,mp-1200529,2.0,assigned,,query_snapshot.json:material_id=mp-1200529; method=None
spectrum_0275,mp-1200663,2.0,assigned,,query_snapshot.json:material_id=mp-1200663; method=None
spectrum_0276,mp-1200668,2.0,assigned,,query_snapshot.json:material_id=mp-1200668; method=None
spectrum_0277,mp-1200769,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1200769; method=None
spectrum_0278,mp-1200772,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-1200772; method=None
spectrum_0279,mp-1200812,1.0,assigned,,query_snapshot.json:material_id=mp-1200812; method=None
spectrum_0280,mp-1200865,2.0,assigned,,query_snapshot.json:material_id=mp-1200865; method=None
spectrum_0281,mp-1201135,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1201135; method=None
spectrum_0282,mp-1201149,2.0,assigned,,query_snapshot.json:material_id=mp-1201149; method=None
spectrum_0283,mp-1201234,2.0,assigned,,query_snapshot.json:material_id=mp-1201234; method=None
spectrum_0284,mp-1201317,2.0,assigned,,query_snapshot.json:material_id=mp-1201317; method=None
spectrum_0285,mp-1201389,1.0,assigned,,query_snapshot.json:material_id=mp-1201389; method=None
spectrum_0286,mp-1201390,2.0,assigned,,query_snapshot.json:material_id=mp-1201390; method=None
spectrum_0287,mp-1201409,1.0,assigned,,query_snapshot.json:material_id=mp-1201409; method=None
spectrum_0288,mp-1201607,1.0,assigned,,query_snapshot.json:material_id=mp-1201607; method=None
spectrum_0289,mp-1201655,2.0,assigned,,query_snapshot.json:material_id=mp-1201655; method=None
spectrum_0290,mp-1201664,2.0,assigned,,query_snapshot.json:material_id=mp-1201664; method=None
spectrum_0291,mp-1201761,2.0,assigned,,query_snapshot.json:material_id=mp-1201761; method=None
spectrum_0292,mp-1201766,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1201766; method=None
spectrum_0293,mp-1201854,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1201854; method=None
spectrum_0294,mp-1202064,2.0,assigned,,query_snapshot.json:material_id=mp-1202064; method=None
spectrum_0295,mp-1202099,2.0,assigned,,query_snapshot.json:material_id=mp-1202099; method=None
spectrum_0296,mp-1202152,2.0,assigned,,query_snapshot.json:material_id=mp-1202152; method=None
spectrum_0297,mp-1202250,1.25,assigned,,query_snapshot.json:material_id=mp-1202250; method=None
spectrum_0298,mp-1202347,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1202347; method=None
spectrum_0299,mp-1202466,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1202466; method=None
spectrum_0300,mp-1202524,2.0,assigned,,query_snapshot.json:material_id=mp-1202524; method=None
spectrum_0301,mp-1202570,2.0,assigned,,query_snapshot.json:material_id=mp-1202570; method=None
spectrum_0302,mp-1202588,2.2,assigned,,query_snapshot.json:material_id=mp-1202588; method=None
spectrum_0303,mp-1202646,1.0,assigned,,query_snapshot.json:material_id=mp-1202646; method=None
spectrum_0304,mp-1202851,2.0,assigned,,query_snapshot.json:material_id=mp-1202851; method=None
spectrum_0305,mp-1203110,2.0,assigned,,query_snapshot.json:material_id=mp-1203110; method=None
spectrum_0306,mp-1203192,2.0,assigned,,query_snapshot.json:material_id=mp-1203192; method=None
spectrum_0307,mp-1203611,2.0,assigned,,query_snapshot.json:material_id=mp-1203611; method=None
spectrum_0308,mp-1203696,2.0,assigned,,query_snapshot.json:material_id=mp-1203696; method=None
spectrum_0309,mp-1203708,1.0,assigned,,query_snapshot.json:material_id=mp-1203708; method=None
spectrum_0310,mp-1203872,2.0,assigned,,query_snapshot.json:material_id=mp-1203872; method=None
spectrum_0311,mp-1203931,2.0,assigned,,query_snapshot.json:material_id=mp-1203931; method=None
spectrum_0312,mp-1203941,2.0,assigned,,query_snapshot.json:material_id=mp-1203941; method=None
spectrum_0313,mp-1204058,2.0,assigned,,query_snapshot.json:material_id=mp-1204058; method=None
spectrum_0314,mp-1204064,2.3333333333333335,assigned,,query_snapshot.json:material_id=mp-1204064; method=None
spectrum_0315,mp-1204374,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1204374; method=None
spectrum_0316,mp-1204438,2.0,assigned,,query_snapshot.json:material_id=mp-1204438; method=None
spectrum_0317,mp-1204474,1.0,assigned,,query_snapshot.json:material_id=mp-1204474; method=None
spectrum_0318,mp-1204573,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-1204573; method=None
spectrum_0319,mp-1204584,2.0,assigned,,query_snapshot.json:material_id=mp-1204584; method=None
spectrum_0320,mp-1204591,2.0,assigned,,query_snapshot.json:material_id=mp-1204591; method=None
spectrum_0321,mp-1204931,2.0,assigned,,query_snapshot.json:material_id=mp-1204931; method=None
spectrum_0322,mp-1205239,1.2777777777777777,assigned,,query_snapshot.json:material_id=mp-1205239; method=None
spectrum_0323,mp-1205250,2.0,assigned,,query_snapshot.json:material_id=mp-1205250; method=None
spectrum_0324,mp-1205359,2.0,assigned,,query_snapshot.json:material_id=mp-1205359; method=None
spectrum_0325,mp-12087,1.0,assigned,,query_snapshot.json:material_id=mp-12087; method=None
spectrum_0326,mp-12118,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12118; method=None
spectrum_0327,mp-12145,2.0,assigned,,query_snapshot.json:material_id=mp-12145; method=None
spectrum_0328,mp-12161,2.0,assigned,,query_snapshot.json:material_id=mp-12161; method=None
spectrum_0329,mp-12185,2.0,assigned,,query_snapshot.json:material_id=mp-12185; method=None
spectrum_0330,mp-12268,2.0,assigned,,query_snapshot.json:material_id=mp-12268; method=None
spectrum_0331,mp-1232413,2.0,assigned,,query_snapshot.json:material_id=mp-1232413; method=None
spectrum_0332,mp-1233,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1233; method=None
spectrum_0333,mp-1238498,2.0,assigned,,query_snapshot.json:material_id=mp-1238498; method=None
spectrum_0334,mp-1239022,2.0,assigned,,query_snapshot.json:material_id=mp-1239022; method=None
spectrum_0335,mp-1239037,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1239037; method=None
spectrum_0336,mp-12457,1.0,assigned,,query_snapshot.json:material_id=mp-12457; method=None
spectrum_0337,mp-12546,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12546; method=None
spectrum_0338,mp-12586,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12586; method=None
spectrum_0339,mp-12777,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12777; method=None
spectrum_0340,mp-12794,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12794; method=None
spectrum_0341,mp-12801,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12801; method=None
spectrum_0342,mp-12854,2.0,assigned,,query_snapshot.json:material_id=mp-12854; method=None
spectrum_0343,mp-13045,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13045; method=None
spectrum_0344,mp-13089,2.0,assigned,,query_snapshot.json:material_id=mp-13089; method=None
spectrum_0345,mp-13138,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13138; method=None
spectrum_0346,mp-13287,1.0,assigned,,query_snapshot.json:material_id=mp-13287; method=None
spectrum_0347,mp-13480,1.0,assigned,,query_snapshot.json:material_id=mp-13480; method=None
spectrum_0348,mp-13486,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13486; method=None
spectrum_0349,mp-13589,1.0,assigned,,query_snapshot.json:material_id=mp-13589; method=None
spectrum_0350,mp-14089,1.0,assigned,,query_snapshot.json:material_id=mp-14089; method=None
spectrum_0351,mp-14735,2.0,assigned,,query_snapshot.json:material_id=mp-14735; method=None
spectrum_0352,mp-14824,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-14824; method=None
spectrum_0353,mp-14862,2.0,assigned,,query_snapshot.json:material_id=mp-14862; method=None
spectrum_0354,mp-15252,1.5,assigned,,query_snapshot.json:material_id=mp-15252; method=None
spectrum_0355,mp-15335,2.0,assigned,,query_snapshot.json:material_id=mp-15335; method=None
spectrum_0356,mp-15336,2.0,assigned,,query_snapshot.json:material_id=mp-15336; method=None
spectrum_0357,mp-15481,2.0,assigned,,query_snapshot.json:material_id=mp-15481; method=None
spectrum_0358,mp-15895,1.0,assigned,,query_snapshot.json:material_id=mp-15895; method=None
spectrum_0359,mp-15900,1.0,assigned,,query_snapshot.json:material_id=mp-15900; method=None
spectrum_0360,mp-16056,2.0,assigned,,query_snapshot.json:material_id=mp-16056; method=None
spectrum_0361,mp-16115,2.0,assigned,,query_snapshot.json:material_id=mp-16115; method=None
spectrum_0362,mp-16179,1.0,assigned,,query_snapshot.json:material_id=mp-16179; method=None
spectrum_0363,mp-16320,1.0,assigned,,query_snapshot.json:material_id=mp-16320; method=None
spectrum_0364,mp-16366,1.0,assigned,,query_snapshot.json:material_id=mp-16366; method=None
spectrum_0365,mp-16435,2.0,assigned,,query_snapshot.json:material_id=mp-16435; method=None
spectrum_0366,mp-16494,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16494; method=None
spectrum_0367,mp-16496,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16496; method=None
spectrum_0368,mp-16565,2.0,assigned,,query_snapshot.json:material_id=mp-16565; method=None
spectrum_0369,mp-16775,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16775; method=None
spectrum_0370,mp-17119,2.0,assigned,,query_snapshot.json:material_id=mp-17119; method=None
spectrum_0371,mp-17145,2.0,assigned,,query_snapshot.json:material_id=mp-17145; method=None
spectrum_0372,mp-17194,1.0,assigned,,query_snapshot.json:material_id=mp-17194; method=None
spectrum_0373,mp-17262,2.0,assigned,,query_snapshot.json:material_id=mp-17262; method=None
spectrum_0374,mp-17268,2.0,assigned,,query_snapshot.json:material_id=mp-17268; method=None
spectrum_0375,mp-17336,1.0,assigned,,query_snapshot.json:material_id=mp-17336; method=None
spectrum_0376,mp-17388,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-17388; method=None
spectrum_0377,mp-17598,2.0,assigned,,query_snapshot.json:material_id=mp-17598; method=None
spectrum_0378,mp-17687,2.0,assigned,,query_snapshot.json:material_id=mp-17687; method=None
spectrum_0379,mp-17691,1.0,assigned,,query_snapshot.json:material_id=mp-17691; method=None
spectrum_0380,mp-17699,2.0,assigned,,query_snapshot.json:material_id=mp-17699; method=None
spectrum_0381,mp-17738,2.0,assigned,,query_snapshot.json:material_id=mp-17738; method=None
spectrum_0382,mp-17801,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-17801; method=None
spectrum_0383,mp-17878,2.0,assigned,,query_snapshot.json:material_id=mp-17878; method=None
spectrum_0384,mp-17916,1.0,assigned,,query_snapshot.json:material_id=mp-17916; method=None
spectrum_0385,mp-18124,2.0,assigned,,query_snapshot.json:material_id=mp-18124; method=None
spectrum_0386,mp-18126,1.0,assigned,,query_snapshot.json:material_id=mp-18126; method=None
spectrum_0387,mp-18279,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-18279; method=None
spectrum_0388,mp-18444,2.0,assigned,,query_snapshot.json:material_id=mp-18444; method=None
spectrum_0389,mp-18490,2.0,assigned,,query_snapshot.json:material_id=mp-18490; method=None
spectrum_0390,mp-18540,1.0,assigned,,query_snapshot.json:material_id=mp-18540; method=None
spectrum_0391,mp-18576,2.0,assigned,,query_snapshot.json:material_id=mp-18576; method=None
spectrum_0392,mp-1861,1.0,assigned,,query_snapshot.json:material_id=mp-1861; method=None
spectrum_0393,mp-18637,2.0,assigned,,query_snapshot.json:material_id=mp-18637; method=None
spectrum_0394,mp-18713,2.3333333333333335,assigned,,query_snapshot.json:material_id=mp-18713; method=None
spectrum_0395,mp-1945,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1945; method=None
spectrum_0396,mp-1966,1.0,assigned,,query_snapshot.json:material_id=mp-1966; method=None
spectrum_0397,mp-19735,2.0,assigned,,query_snapshot.json:material_id=mp-19735; method=None
spectrum_0398,mp-19834,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-19834; method=None
spectrum_0399,mp-19946,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-19946; method=None
spectrum_0400,mp-19968,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-19968; method=None
spectrum_0401,mp-19983,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-19983; method=None
spectrum_0402,mp-2002,1.0,assigned,,query_snapshot.json:material_id=mp-2002; method=None
spectrum_0403,mp-20083,1.0,assigned,,query_snapshot.json:material_id=mp-20083; method=None
spectrum_0404,mp-20087,2.0,assigned,,query_snapshot.json:material_id=mp-20087; method=None
spectrum_0405,mp-20140,2.0,assigned,,query_snapshot.json:material_id=mp-20140; method=None
spectrum_0406,mp-20203,1.0,assigned,,query_snapshot.json:material_id=mp-20203; method=None
spectrum_0407,mp-20212,2.0,assigned,,query_snapshot.json:material_id=mp-20212; method=None
spectrum_0408,mp-20307,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20307; method=None
spectrum_0409,mp-20324,2.0,assigned,,query_snapshot.json:material_id=mp-20324; method=None
spectrum_0410,mp-20370,1.0,assigned,,query_snapshot.json:material_id=mp-20370; method=None
spectrum_0411,mp-20437,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-20437; method=None
spectrum_0412,mp-20476,2.0,assigned,,query_snapshot.json:material_id=mp-20476; method=None
spectrum_0413,mp-20491,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20491; method=None
spectrum_0414,mp-20977,2.0,assigned,,query_snapshot.json:material_id=mp-20977; method=None
spectrum_0415,mp-2103,1.0,assigned,,query_snapshot.json:material_id=mp-2103; method=None
spectrum_0416,mp-21141,1.0,assigned,,query_snapshot.json:material_id=mp-21141; method=None
spectrum_0417,mp-21148,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21148; method=None
spectrum_0418,mp-21360,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21360; method=None
spectrum_0419,mp-21376,2.0,assigned,,query_snapshot.json:material_id=mp-21376; method=None
spectrum_0420,mp-21388,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21388; method=None
spectrum_0421,mp-21458,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21458; method=None
spectrum_0422,mp-21475,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21475; method=None
spectrum_0423,mp-21500,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21500; method=None
spectrum_0424,mp-21560,2.0,assigned,,query_snapshot.json:material_id=mp-21560; method=None
spectrum_0425,mp-21568,2.0,assigned,,query_snapshot.json:material_id=mp-21568; method=None
spectrum_0426,mp-21617,2.0,assigned,,query_snapshot.json:material_id=mp-21617; method=None
spectrum_0427,mp-21684,1.2105263157894737,assigned,,query_snapshot.json:material_id=mp-21684; method=None
spectrum_0428,mp-21708,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21708; method=None
spectrum_0429,mp-21827,1.5,assigned,,query_snapshot.json:material_id=mp-21827; method=None
spectrum_0430,mp-21861,2.0,assigned,,query_snapshot.json:material_id=mp-21861; method=None
spectrum_0431,mp-21865,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21865; method=None
spectrum_0432,mp-21868,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-21868; method=None
spectrum_0433,mp-21964,1.0,assigned,,query_snapshot.json:material_id=mp-21964; method=None
spectrum_0434,mp-22037,2.0,assigned,,query_snapshot.json:material_id=mp-22037; method=None
spectrum_0435,mp-2210,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2210; method=None
spectrum_0436,mp-22196,2.0,assigned,,query_snapshot.json:material_id=mp-22196; method=None
spectrum_0437,mp-22215,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-22215; method=None
