material,site,weight,correction,p_cn,li_cn,p_cutoff_A,li_cutoff_A,li_cn_2p8,li_cn_3p2,p_nearest_A,li_nearest_A,peak_e,onset_e,centroid_e
003,59_1,1,7.373182089800045,1,3,2.6,3.0,3,3,2.056867878603777,2.451002479569936,2403.55000000002,2403.4801782440422,2406.5093417260923
003,60_1,1,7.38481488240005,1,3,2.6,3.0,3,3,2.056430364972533,2.462708848108504,2403.55000000002,2403.481400380884,2406.51012985822
003,61_1,1,7.387732433100042,1,3,2.6,3.0,3,3,2.057691515843414,2.4612451469873395,2403.55000000002,2403.4836849699436,2406.5492852270836
003,62_1,1,7.407759933300063,1,3,2.6,3.0,3,3,2.064730692936788,2.4754666691139295,2403.55000000002,2403.444230361305,2406.550706765647
003,63_1,1,7.186963703500044,1,3,2.6,3.0,3,3,2.069638853856991,2.439763897063673,2403.45000000002,2403.3919185258214,2406.555108337695
004,01_1,1,7.076587949499984,1,2,2.6,3.0,2,2,2.032329521548638,2.4382199675063236,2403.3500000000195,2403.2861490521773,2406.1863693299824
004,02_1,1,7.507835204499951,1,4,2.6,3.0,4,4,2.067670641523993,2.513193220960687,2403.7000000000207,2403.601290964379,2406.7147404432317
004,03_1,1,6.982576759999961,1,2,2.6,3.0,2,2,2.0377981770789964,2.4568506931604466,2403.3000000000193,2403.2155668766745,2406.1265587729445
004,04_1,1,7.448223246199902,1,4,2.6,3.0,3,4,2.0493600453121315,2.6162731683292435,2403.6000000000204,2403.5534124184373,2406.6510771509807
004,05_1,1,7.335462709399961,1,3,2.6,3.0,3,3,2.072289600227106,2.4242441293643107,2403.55000000002,2403.467059408897,2406.5688258103764
004,06_1,1,7.327441801700002,1,3,2.6,3.0,3,3,2.072559683520035,2.429896239711992,2403.55000000002,2403.4593502852535,2406.5623112851576
004,07_1,1,7.307746760099901,1,3,2.6,3.0,3,3,2.040091541619602,2.4894195773483325,2403.50000000002,2403.4350184629575,2406.5224745618584
004,08_1,1,7.300673318599996,1,3,2.6,3.0,3,3,2.04012275367649,2.484765399414893,2403.50000000002,2403.4241929173404,2406.522623136661
004,09_1,1,7.348503050899955,1,3,2.6,3.0,3,3,2.050257182074694,2.4543179379507616,2403.55000000002,2403.4643792816096,2406.504150221517
004,10_1,1,7.353477473499927,1,3,2.6,3.0,3,3,2.049549615165362,2.4317063893946136,2403.55000000002,2403.4720303712434,2406.5212360763926
004,11_1,1,7.166149643299911,1,3,2.6,3.0,3,3,2.056677999744984,2.4690394462707217,2403.50000000002,2403.4078273785753,2406.501554261295
004,12_1,1,7.18049487169996,1,3,2.6,3.0,3,3,2.0575851593444763,2.48061011991722,2403.50000000002,2403.415206784379,2406.5003452669043
004,13_1,1,7.342282027899975,1,3,2.6,3.0,3,3,2.0474924883156542,2.4689666941905735,2403.6000000000204,2403.507574279222,2406.5406172578773
004,14_1,1,7.357032679999913,1,3,2.6,3.0,3,3,2.0465831666778387,2.483230294895661,2403.6000000000204,2403.4904713736278,2406.5383248613484
004,15_1,1,7.329546912399927,1,3,2.6,3.0,3,3,2.046512747347902,2.4646777295422866,2403.55000000002,2403.4889688651047,2406.515733851791
004,16_1,1,7.325062136499923,1,3,2.6,3.0,3,3,2.050038622406629,2.4967389010175456,2403.55000000002,2403.4833278854335,2406.5046443579
004,17_1,1,7.5198049335999535,1,4,2.6,3.0,4,4,2.0906667961858614,2.4690245738731904,2403.7000000000207,2403.627152083093,2406.699316972963
004,18_1,1,7.853973639100006,1,2,2.6,3.0,2,4,1.975824912136279,2.586742645541627,2403.750000000021,2403.5425768301084,2406.3647673486958
004,19_1,1,7.5074350125999185,1,4,2.6,3.0,4,4,2.078537639723475,2.46775953666721,2403.7000000000207,2403.6157757905503,2406.6499167287766
004,20_1,1,7.2346760428,1,4,2.6,3.0,4,4,2.0842344095666703,2.4694709845439506,2403.55000000002,2403.47775352331,2406.5073889025493
004,21_1,1,7.482195812899976,1,4,2.6,3.0,4,4,2.0971163248934834,2.4670616303282333,2403.6500000000206,2403.580812919633,2406.6579571048583
004,22_1,1,7.481259642599971,1,4,2.6,3.0,4,4,2.0964327853114395,2.4621216625132827,2403.6500000000206,2403.5784310346203,2406.6571807556247
004,23_1,1,7.250719070699969,1,3,2.6,3.0,3,3,2.0461122771910647,2.459139002135265,2403.50000000002,2403.429532624762,2406.425260259303
004,24_1,1,7.246097441999947,1,3,2.6,3.0,3,3,2.0460445690267055,2.4561443653187918,2403.50000000002,2403.423794091257,2406.424237387719
004,25_1,1,7.426176171599934,1,4,2.6,3.0,4,4,2.08078246418723,2.4752808552177226,2403.6500000000206,2403.582300584622,2406.631612314282
004,26_1,1,7.432788626099999,1,4,2.6,3.0,4,4,2.080627749934135,2.4715997405218957,2403.6500000000206,2403.5825492535237,2406.6251506088374
004,27_1,1,7.267284068999946,1,4,2.6,3.0,4,4,2.0918307380643753,2.451433069783487,2403.6000000000204,2403.516896730318,2406.6024151075626
004,28_1,1,7.2797268100999535,1,4,2.6,3.0,4,4,2.090333446659227,2.448500866491836,2403.6000000000204,2403.520458928643,2406.5948410572983
004,29_1,1,7.418880215099956,1,4,2.6,3.0,4,4,2.08047814235944,2.4565563023965455,2403.6500000000206,2403.586101533186,2406.618443237359
004,30_1,1,7.438995093499981,1,4,2.6,3.0,4,4,2.079760734847289,2.4490680471550728,2403.6500000000206,2403.5427893569895,2406.5752366631373
004,31_1,1,7.419754200099959,1,4,2.6,3.0,4,4,2.081325568407527,2.473735020310074,2403.6500000000206,2403.583774937732,2406.6278740726775
004,32_1,1,7.397373063000004,1,4,2.6,3.0,4,4,2.079832261109026,2.507636647957936,2403.6500000000206,2403.565802919675,2406.621446783441
004,33_1,1,7.417489235099946,1,3,2.6,3.0,3,3,2.0573478876089277,2.455723089425283,2403.6000000000204,2403.5113465818035,2406.526449621005
004,34_1,1,7.866386022999947,1,2,2.6,3.0,2,2,1.9560405414297244,2.552249168252892,2403.7000000000207,2403.445768724989,2406.128062809116
004,35_1,1,7.4257856013999675,1,3,2.6,3.0,3,3,2.053153753971379,2.4261020214383033,2403.6000000000204,2403.5191690684537,2406.5012241415707
004,36_1,1,7.140630705999977,1,3,2.6,3.0,3,3,2.061834797105596,2.4348529407543027,2403.45000000002,2403.352032608326,2406.534780896549
004,37_1,1,7.376367762399989,1,3,2.6,3.0,3,3,2.052445534728386,2.4968439899595274,2403.55000000002,2403.471054576161,2406.451747767501
004,38_1,1,7.321633586499983,1,3,2.6,3.0,3,3,2.0559439773111863,2.469054234372575,2403.50000000002,2403.4450784485834,2406.5364468478256
004,39_1,1,7.339051286699971,1,3,2.6,3.0,3,3,2.062910726275952,2.412252643867288,2403.55000000002,2403.4623706689367,2406.4896557488214
004,40_1,1,7.279388620799908,1,3,2.6,3.0,3,3,2.0603064227954597,2.4567505247040273,2403.55000000002,2403.4660121606394,2406.548090393071
004,41_1,1,7.386129418299991,1,3,2.6,3.0,3,3,2.054197574902349,2.4308936167181217,2403.55000000002,2403.484799750696,2406.517986798544
004,42_1,1,7.384428572099985,1,3,2.6,3.0,3,3,2.0548348349149115,2.440988758509717,2403.6000000000204,2403.522736869157,2406.5376671876757
004,43_1,1,7.052157605799994,1,2,2.6,3.0,2,2,2.0239784599915946,2.432001299098727,2403.3500000000195,2403.2746549178623,2406.120927906222
004,44_1,1,7.217156221699907,1,3,2.6,3.0,3,3,2.0669019665536275,2.429526710199052,2403.50000000002,2403.4495722342485,2406.536694970223
004,45_1,1,7.3578846415999175,1,3,2.6,3.0,3,3,2.0603261371929387,2.4512136134420848,2403.6000000000204,2403.498196146979,2406.5386983058684
004,46_1,1,7.379785531299921,1,3,2.6,3.0,3,3,2.0611208991255716,2.4215789868671904,2403.55000000002,2403.476832605386,2406.5403042935536
004,47_1,1,7.3551465423999645,1,3,2.6,3.0,3,3,2.0616622833296687,2.4587728192712373,2403.6000000000204,2403.495442158962,2406.572185977535
004,48_1,1,7.3575509786999,1,3,2.6,3.0,3,3,2.0629633345608043,2.4650158496743595,2403.6000000000204,2403.50508292203,2406.555835994569
004,49_1,1,7.3250536596,1,3,2.6,3.0,3,3,2.058860868155606,2.464246114560091,2403.55000000002,2403.44635577499,2406.534297651651
004,50_1,1,7.367960393499956,1,3,2.6,3.0,3,3,2.0566185833636954,2.486938877065826,2403.55000000002,2403.4585869678244,2406.457066377251
004,51_1,1,7.276864247799939,1,3,2.6,3.0,3,3,2.0632410958019745,2.4477205866835843,2403.55000000002,2403.460294794306,2406.5403472830467
004,52_1,1,7.328928380399944,1,3,2.6,3.0,3,3,2.0653681507832053,2.414669586533997,2403.55000000002,2403.453252287363,2406.481871560738
004,53_1,1,7.421244556799906,1,3,2.6,3.0,3,3,2.0538389457324895,2.4634392142406902,2403.6000000000204,2403.5171892302837,2406.5255082641283
004,54_1,1,7.857821570699919,1,2,2.6,3.0,2,2,1.9541538667057015,2.550141301519017,2403.7000000000207,2403.4306339958675,2406.1630259807225
004,55_1,1,7.430592102099967,1,3,2.6,3.0,3,3,2.0503864259247004,2.428007251823866,2403.6000000000204,2403.526107941322,2406.507755574119
004,56_1,1,7.157144761999916,1,3,2.6,3.0,3,3,2.0594618866915195,2.4357649328831816,2403.45000000002,2403.36943144787,2406.530380032955
004,57_1,1,7.3671075596999795,1,3,2.6,3.0,3,3,2.0535951645837534,2.450773429537144,2403.6000000000204,2403.513114279524,2406.5000013501767
004,58_1,1,7.390704315599983,1,3,2.6,3.0,3,3,2.0543686691546323,2.433099048182377,2403.6000000000204,2403.4917640149615,2406.5002542284246
004,59_1,1,7.3650428977999525,1,3,2.6,3.0,3,3,2.05444081433958,2.4503600753779313,2403.6000000000204,2403.5095879523583,2406.5224070169697
004,60_1,1,7.358886731899957,1,3,2.6,3.0,3,3,2.0552818635849364,2.457095758180694,2403.6000000000204,2403.50978052979,2406.5167207084714
004,61_1,1,7.373309788299907,1,3,2.6,3.0,3,3,2.0614943068293368,2.4379241983197644,2403.6000000000204,2403.512130810312,2406.5671270428015
004,62_1,1,7.388219818999929,1,3,2.6,3.0,3,3,2.0619891850311607,2.4667640264869877,2403.55000000002,2403.470200311215,2406.563779466668
004,63_1,1,7.199061294799924,1,3,2.6,3.0,3,3,2.0735400816344507,2.4404912498599534,2403.50000000002,2403.437325122421,2406.5752607854415
005,01_1,1,7.069563164099996,1,2,2.6,3.0,2,2,2.0387259580747195,2.407638788424068,2403.4000000000196,2403.3041202862732,2406.2987988272953
005,02_1,1,7.474521703499979,1,3,2.6,3.0,3,4,2.060107419723708,2.503814761879863,2403.6500000000206,2403.597351832534,2406.6445867940956
005,03_1,1,7.351630307100052,1,3,2.6,3.0,3,3,2.0470428481184473,2.474852388370027,2403.6000000000204,2403.53103987517,2406.54545353533
005,04_1,1,7.279936765999958,1,2,2.6,3.0,2,2,2.026145040625753,2.4779711466722816,2403.55000000002,2403.478179612831,2406.368334007195
005,05_1,1,7.370687100500035,1,3,2.6,3.0,3,3,2.04818186667763,2.4783705402089535,2403.6500000000206,2403.5495029484846,2406.581191051808
005,06_1,1,7.324507845900003,1,2,2.6,3.0,2,2,2.0339494209988236,2.406064953272789,2403.6000000000204,2403.4997351043426,2406.386666211308
005,07_1,1,7.40212327480004,1,3,2.6,3.0,3,3,2.045947034000967,2.404254809828479,2403.6000000000204,2403.5217648038374,2406.5609926576435
005,08_1,1,7.360453124199966,1,3,2.6,3.0,3,3,2.048104818785804,2.452731846644971,2403.6000000000204,2403.510576347967,2406.515406152516
005,09_1,1,7.368019192599949,1,4,2.6,3.0,3,4,2.074153030805562,2.513935113178843,2403.6500000000206,2403.575803195312,2406.680058541084
005,10_1,1,7.180913185699958,1,2,2.6,3.0,2,2,2.021337568999223,2.4155206584475057,2403.45000000002,2403.383465012815,2406.3205224421945
005,11_1,1,7.255500907399991,1,3,2.6,3.0,3,3,2.058515653196293,2.430868053488497,2403.55000000002,2403.4478765693416,2406.5366146383662
005,12_1,1,7.155782065599983,1,3,2.6,3.0,3,3,2.072281330337224,2.4692166732332432,2403.50000000002,2403.4258720048715,2406.510397996149
005,13_1,1,7.27983381959995,1,3,2.6,3.0,3,3,2.0496534283096053,2.4679625275423347,2403.55000000002,2403.454037867767,2406.545463733292
005,14_1,1,7.516081261100037,1,1,2.6,3.0,1,1,1.935822444177836,2.520379153765072,2403.50000000002,2403.2348495243696,2405.939043990952
005,15_1,1,7.3910131713999485,1,4,2.6,3.0,3,4,2.061143257363919,2.521006003378195,2403.6500000000206,2403.5594730566518,2406.6690595855384
005,16_1,1,7.328360624800056,1,3,2.6,3.0,3,3,2.0499044961676054,2.4703347533918123,2403.55000000002,2403.439924782637,2406.3875306743757
005,17_1,1,7.334087286599995,1,3,2.6,3.0,3,3,2.042406877880556,2.4789374676363547,2403.6000000000204,2403.5345943255224,2406.5424479061376
005,18_1,1,7.471451396599992,1,4,2.6,3.0,4,4,2.1043765671645462,2.4002740872232584,2403.7000000000207,2403.6196023488365,2406.598101060156
005,19_1,1,7.464766425500008,1,4,2.6,3.0,4,4,2.0848426146426497,2.472522608839395,2403.7000000000207,2403.6450984486273,2406.6643594726843
005,20_1,1,7.5166325383999695,1,4,2.6,3.0,3,4,2.075714739867364,2.435339308669105,2403.7000000000207,2403.644536642237,2406.6285090783854
005,21_1,1,7.4500241151000015,1,4,2.6,3.0,4,4,2.086976243135128,2.460642111362125,2403.7000000000207,2403.6360070749242,2406.669562637902
005,22_1,1,7.434295829499999,1,4,2.6,3.0,4,4,2.0797955347669395,2.4972461272330735,2403.6500000000206,2403.5776835582233,2406.6307929492373
005,23_1,1,7.388735323100008,1,4,2.6,3.0,4,4,2.0852750738312213,2.448825727635203,2403.7000000000207,2403.610164457995,2406.6593956367024
005,24_1,1,7.433768182900037,1,4,2.6,3.0,4,4,2.0902937405386983,2.480871888941047,2403.7000000000207,2403.633875370387,2406.665346529312
005,25_1,1,7.488321937400007,1,4,2.6,3.0,4,4,2.088369963010823,2.4877190268722025,2403.750000000021,2403.652599492919,2406.6831959857436
005,26_1,1,7.363087196400008,1,4,2.6,3.0,4,4,2.0951371259028644,2.393655366312453,2403.6500000000206,2403.575835906652,2406.657247577172
005,27_1,1,7.198315030500032,1,3,2.6,3.0,3,3,2.0515962021812717,2.4437113668456356,2403.50000000002,2403.4211420498114,2406.4699168917455
005,28_1,1,7.166993074399982,1,3,2.6,3.0,3,3,2.06978354902429,2.4200307061447184,2403.50000000002,2403.425922791015,2406.43708773937
005,29_1,1,7.432709186499983,1,4,2.6,3.0,4,4,2.0829323953243115,2.489254616998742,2403.6500000000206,2403.5764680687844,2406.612395705614
005,30_1,1,7.698634710300011,1,3,2.6,3.0,3,3,1.9873140736314685,2.536285341783852,2403.7000000000207,2403.495123102109,2406.409143398256
005,31_1,1,7.4253571137000245,1,4,2.6,3.0,4,4,2.0774563987970214,2.4641734978691923,2403.7000000000207,2403.600098693535,2406.672604354785
005,32_1,1,7.382116897999986,1,3,2.6,3.0,3,4,2.0588476644712075,2.4636403373380995,2403.6000000000204,2403.5077638839334,2406.477678003152
005,33_1,1,7.429222138600025,1,4,2.6,3.0,4,4,2.089773821386691,2.4658657752721753,2403.7000000000207,2403.627390860697,2406.6302437599666
005,34_1,1,7.34857346810003,1,3,2.6,3.0,3,3,2.0537859561017333,2.4347529956651828,2403.55000000002,2403.4818314218764,2406.534208461693
005,35_1,1,7.386569202999954,1,3,2.6,3.0,3,3,2.052697000724803,2.461574819086872,2403.6500000000206,2403.548611521786,2406.5483644582705
005,36_1,1,7.469890465899964,1,3,2.6,3.0,3,3,2.0545059228935916,2.4361047829439344,2403.6500000000206,2403.573564274988,2406.5762030906117
005,37_1,1,7.373831932899996,1,3,2.6,3.0,3,3,2.051851484652537,2.451185797598966,2403.6000000000204,2403.543313548543,2406.5331493364147
005,38_1,1,7.3675146365999495,1,3,2.6,3.0,3,3,2.0561225288862794,2.4676775336772794,2403.6000000000204,2403.508167433951,2406.5825208599576
005,39_1,1,7.205004068899953,1,2,2.6,3.0,2,2,2.0312577812473527,2.39435649019092,2403.45000000002,2403.3903572043005,2406.228357443768
005,40_1,1,7.389935867900024,1,3,2.6,3.0,3,3,2.056519500299555,2.460363134285299,2403.6500000000206,2403.5604200685843,2406.607296188976
005,41_1,1,7.397575518400035,1,3,2.6,3.0,3,3,2.0613522694596362,2.47507904973002,2403.6000000000204,2403.4957662424317,2406.46540105979
005,42_1,1,7.286206106800027,1,3,2.6,3.0,3,3,2.0613869063382526,2.446756710553995,2403.55000000002,2403.498062051464,2406.56250931026
005,43_1,1,7.291260283099983,1,3,2.6,3.0,3,3,2.070183361207273,2.4395044876278473,2403.55000000002,2403.451164191804,2406.4918160202665
005,44_1,1,7.207180387599958,1,3,2.6,3.0,3,3,2.0712126093640086,2.4355876171072977,2403.55000000002,2403.466553759901,2406.5915404968646
005,45_1,1,7.395474289800045,1,3,2.6,3.0,3,3,2.067841982181465,2.431359655250531,2403.6000000000204,2403.510993154413,2406.5806401096347
005,46_1,1,7.49663705220001,1,2,2.6,3.0,2,2,1.9615253945753144,2.5320461350757064,2403.55000000002,2403.307089480628,2406.179533768643
005,47_1,1,7.358075760600049,1,3,2.6,3.0,3,3,2.0536607018218103,2.4490035313824463,2403.6000000000204,2403.5159376222227,2406.5489915055605
005,48_1,1,7.4307008732999655,1,3,2.6,3.0,3,3,2.0547425983024183,2.4249518911096843,2403.6000000000204,2403.507804048486,2406.5364647296365
005,49_1,1,7.343022698400032,1,3,2.6,3.0,3,3,2.0542766997699085,2.436636630125813,2403.6000000000204,2403.5312579824918,2406.5304482919632
005,50_1,1,7.430765857400038,1,3,2.6,3.0,3,3,2.0649804646752528,2.458545002055089,2403.6000000000204,2403.522960803083,2406.469009258613
005,51_1,1,7.305909132299994,1,3,2.6,3.0,3,3,2.060559578387081,2.4325418610123153,2403.6000000000204,2403.5175793667995,2406.5598922828044
005,52_1,1,7.435651043300035,1,3,2.6,3.0,3,3,2.069109449483933,2.3976826697138565,2403.6500000000206,2403.5781422767077,2406.5333310160013
005,53_1,1,7.384708438800054,1,3,2.6,3.0,3,3,2.0507131808434567,2.4598664282228713,2403.6000000000204,2403.538678823213,2406.5624166685147
005,54_1,1,7.325148541400041,1,3,2.6,3.0,3,3,2.058370048949056,2.486690984538907,2403.55000000002,2403.4796227058996,2406.5788586854037
005,55_1,1,7.380229306299974,1,3,2.6,3.0,3,3,2.0599137533404743,2.437334790729618,2403.6000000000204,2403.5337361334605,2406.5702522872784
005,56_1,1,7.464783315500042,1,3,2.6,3.0,3,3,2.059670418423379,2.4424757062865448,2403.6500000000206,2403.56686013252,2406.571398617073
005,57_1,1,7.375387544500017,1,3,2.6,3.0,3,3,2.0610477799276494,2.4572359602245313,2403.6000000000204,2403.5357881841924,2406.5873718019543
005,58_1,1,7.3728108149999905,1,3,2.6,3.0,3,3,2.0623207692804395,2.4371691921236756,2403.6000000000204,2403.5203002908584,2406.6020820973686
005,59_1,1,7.516260669299998,1,4,2.6,3.0,4,4,2.083239872880241,2.473229861615946,2403.6500000000206,2403.6034409685417,2406.698527145002
005,60_1,1,7.349166420499959,1,3,2.6,3.0,3,3,2.055765973863594,2.453770554024206,2403.6000000000204,2403.526424920802,2406.5042287409315
005,61_1,1,7.3193956301999545,1,3,2.6,3.0,3,3,2.060104176560829,2.449647360537811,2403.55000000002,2403.481687570664,2406.486800320924
005,62_1,1,7.201770337600048,1,3,2.6,3.0,3,3,2.0612570051436774,2.4170890951466317,2403.50000000002,2403.436837191107,2406.5659393393785
005,63_1,1,7.357833251099974,1,3,2.6,3.0,3,3,2.0495497400251015,2.486690861038991,2403.6000000000204,2403.5275213170657,2406.5198368433876
006,01_1,1,7.396615529700026,1,3,2.6,3.0,3,3,2.052201885996802,2.4405581755248753,2403.45000000002,2403.3650806667733,2406.4997034837093
006,02_1,1,7.219658367099954,1,3,2.6,3.0,3,3,2.0633096439995007,2.3668676338036607,2403.4000000000196,2403.3300819106753,2406.4300271355714
006,03_1,1,7.215985655900036,1,2,2.6,3.0,2,2,2.0298402565620908,2.3880669695262338,2403.3500000000195,2403.269953202834,2406.234490486653
006,04_1,1,7.091137626199989,1,3,2.6,3.0,3,3,2.0544958482558995,2.45647647104833,2403.3500000000195,2403.254934248626,2406.4488861193486
006,05_1,1,7.3734510950999645,1,3,2.6,3.0,3,3,2.047044775972491,2.4723598148741215,2403.45000000002,2403.3910245690495,2406.4789281547232
006,06_1,1,7.471620601799991,1,4,2.6,3.0,4,4,2.0693403389377187,2.519626418042597,2403.55000000002,2403.46732271293,2406.6118851740116
006,07_1,1,7.23879633120004,1,3,2.6,3.0,3,3,2.0522825556750774,2.4693768285896995,2403.45000000002,2403.348181839316,2406.4597197301237
006,08_1,1,7.234038497400006,1,2,2.6,3.0,2,2,2.0155452542152776,2.470475221488229,2403.4000000000196,2403.2995657546385,2406.2316139135423
006,09_1,1,7.0439282490000625,1,3,2.6,3.0,3,3,2.0540473287701646,2.4381341776706167,2403.3000000000193,2403.2101752219,2406.4524800286517
006,10_1,1,7.904467838199969,1,1,2.6,3.0,1,1,1.9282297234624879,2.6205150528425105,2403.6000000000204,2403.234634923434,2405.8768861846493
006,11_1,1,7.449636814500037,1,4,2.6,3.0,4,4,2.0630736715265034,2.49351248977584,2403.55000000002,2403.4598573928815,2406.6499065418593
