id,condition,method,representation,relative_l2,signal_energy_fraction
B_S_c629379a0ededabf,noise_0.01_trial0,Ridge_r1_5,PDF,0.02961681215489911,0.10941158042388825
B_S_cc3925f1d94caf9b,noise_0.01_trial0,Ridge_r1_5,PDF,0.026075115457375682,0.08376465235919879
B_S_cdaa400236358b8a,noise_0.01_trial0,Ridge_r1_5,PDF,0.021090511616162915,0.08843208651662028
B_S_d07eeb25734aeee1,noise_0.01_trial0,Ridge_r1_5,PDF,0.04801484634772006,0.05440229786065299
B_S_d15efdcd27c3ae7d,noise_0.01_trial0,Ridge_r1_5,PDF,0.023862373313777042,0.06494661109450892
B_S_d20843fcc2a1cca2,noise_0.01_trial0,Ridge_r1_5,PDF,0.04347166462962597,0.09334778565850312
B_S_d2ada437a482b3fe,noise_0.01_trial0,Ridge_r1_5,PDF,0.06268733198949034,0.07319832736068085
B_S_d541cfc5893543d7,noise_0.01_trial0,Ridge_r1_5,PDF,0.015650676502592897,0.10641552384192007
B_S_d64fe3234e268b00,noise_0.01_trial0,Ridge_r1_5,PDF,0.027981978008961583,0.05596462702556632
B_S_d7754d0c3a233350,noise_0.01_trial0,Ridge_r1_5,PDF,0.07348613287815647,0.059845588220128074
B_S_da78f8d580e3291a,noise_0.01_trial0,Ridge_r1_5,PDF,0.020910296678537214,0.14974906924521156
B_S_db4bdc6f345582b3,noise_0.01_trial0,Ridge_r1_5,PDF,0.019419075591806577,0.20484210787827611
B_S_ddbdc86c597a9e27,noise_0.01_trial0,Ridge_r1_5,PDF,0.018374680002277845,0.1396946117264259
B_S_e2d1d5cf00f5b983,noise_0.01_trial0,Ridge_r1_5,PDF,0.0227303223629475,0.05441128728907536
B_S_e6dd730652151cbc,noise_0.01_trial0,Ridge_r1_5,PDF,0.013221216223159384,0.17964143937196905
B_S_e8f8de3205b7acb0,noise_0.01_trial0,Ridge_r1_5,PDF,0.08796097097972262,0.048298895314462416
B_S_e9622ff07681248b,noise_0.01_trial0,Ridge_r1_5,PDF,0.014267797534004305,0.13768779074298498
B_S_e9be8e02ad22e457,noise_0.01_trial0,Ridge_r1_5,PDF,0.05974624086601361,0.07033594995946671
B_S_eaabfc08dd608a0f,noise_0.01_trial0,Ridge_r1_5,PDF,0.04719076680176044,0.0635467907847784
B_S_eb91e0055603124b,noise_0.01_trial0,Ridge_r1_5,PDF,0.06028561600050532,0.10011254600572422
B_S_ebe703d5a1ed7acf,noise_0.01_trial0,Ridge_r1_5,PDF,0.021618612220078198,0.06504848327307905
B_S_ebf59a66ca7be7d1,noise_0.01_trial0,Ridge_r1_5,PDF,0.01810661364130787,0.15566812511248837
B_S_ecd9028afdaa0d07,noise_0.01_trial0,Ridge_r1_5,PDF,0.008755250294491718,0.2316870191865077
B_S_f2d2de87df5d958e,noise_0.01_trial0,Ridge_r1_5,PDF,0.010693348952214689,0.2921629317636509
B_S_f6956ddd151eee40,noise_0.01_trial0,Ridge_r1_5,PDF,0.021261325375661694,0.10784290748186086
B_S_fa5618f8aa68036a,noise_0.01_trial0,Ridge_r1_5,PDF,0.008366213276309218,0.2187040381762612
B_S_fac9c7f2061534c7,noise_0.01_trial0,Ridge_r1_5,PDF,0.019291302490548137,0.1186021754081115
B_S_fdc780e9a31d4552,noise_0.01_trial0,Ridge_r1_5,PDF,0.01859771864200351,0.09953186841493415
B_S_02723e6d57e53340,noise_0.01_trial0,Ridge_r5_40,PDF,0.02099435654539959,0.6740337218389855
B_S_044eb374f92ea1b3,noise_0.01_trial0,Ridge_r5_40,PDF,0.05308589534650265,0.42284631133647743
B_S_04cde678090464c7,noise_0.01_trial0,Ridge_r5_40,PDF,0.05373567863358664,0.4954772912314062
B_S_05991e9d132c10e1,noise_0.01_trial0,Ridge_r5_40,PDF,0.02599314309226706,0.5679254110176584
B_S_0691bf18a8c496e4,noise_0.01_trial0,Ridge_r5_40,PDF,0.05756284725323943,0.37104959136073495
B_S_07d8e51b433299e1,noise_0.01_trial0,Ridge_r5_40,PDF,0.03438850693812911,0.33152272398181154
B_S_098fdf8be4a02f09,noise_0.01_trial0,Ridge_r5_40,PDF,0.04062410655380167,0.3610617751893807
B_S_0ab6e555a98086ea,noise_0.01_trial0,Ridge_r5_40,PDF,0.05783474358654974,0.3547914459543035
B_S_0ba43a4559d6a4d5,noise_0.01_trial0,Ridge_r5_40,PDF,0.022934001242728867,0.6753334141228924
B_S_0e0fcb9aeec09753,noise_0.01_trial0,Ridge_r5_40,PDF,0.05631340307494839,0.36941277260068167
B_S_0f329dd9da91462d,noise_0.01_trial0,Ridge_r5_40,PDF,0.04272898037167685,0.4237238274280827
B_S_127e3c72075c2de0,noise_0.01_trial0,Ridge_r5_40,PDF,0.02740710116433807,0.5093851043290615
B_S_12bb1641a2177087,noise_0.01_trial0,Ridge_r5_40,PDF,0.03338389008408601,0.30779184730262193
B_S_12f0bec697a41e71,noise_0.01_trial0,Ridge_r5_40,PDF,0.05747897411535653,0.44642862914237846
B_S_141243a6a760176d,noise_0.01_trial0,Ridge_r5_40,PDF,0.026069057702714116,0.2921869057416212
B_S_1534fe223f019cef,noise_0.01_trial0,Ridge_r5_40,PDF,0.017833940399733295,0.8257130614015757
B_S_1b99bcbef86a852d,noise_0.01_trial0,Ridge_r5_40,PDF,0.02436010752662206,0.6197359344100947
B_S_1d0b2fbce045ca6e,noise_0.01_trial0,Ridge_r5_40,PDF,0.0434637307098927,0.43062503160401217
B_S_1da64c932dcd1875,noise_0.01_trial0,Ridge_r5_40,PDF,0.037054965332278575,0.3987735243211154
B_S_1f84b3545214bea4,noise_0.01_trial0,Ridge_r5_40,PDF,0.055396085379223164,0.35828280749515995
B_S_20c5194c695e058a,noise_0.01_trial0,Ridge_r5_40,PDF,0.02105807101171179,0.6531136355736072
B_S_24644192b5fe4008,noise_0.01_trial0,Ridge_r5_40,PDF,0.06995720593725101,0.38444979277910607
B_S_25f501cc2d4840e8,noise_0.01_trial0,Ridge_r5_40,PDF,0.048396032877212204,0.4739151448791326
B_S_2771091c121e23cf,noise_0.01_trial0,Ridge_r5_40,PDF,0.020598450340309805,0.7978636393921188
B_S_28828fe3c1266f5f,noise_0.01_trial0,Ridge_r5_40,PDF,0.03133324637763028,0.5780422803274103
B_S_2bcd350f3edd716f,noise_0.01_trial0,Ridge_r5_40,PDF,0.07680060454817711,0.31310675919260383
B_S_33e4d07c8e59bbf8,noise_0.01_trial0,Ridge_r5_40,PDF,0.01891426755091364,0.616561187175659
B_S_343f9524e8e7dfc0,noise_0.01_trial0,Ridge_r5_40,PDF,0.04537131981682676,0.41892505096699595
B_S_38259668fb240eff,noise_0.01_trial0,Ridge_r5_40,PDF,0.05564885625104861,0.3879134202402287
B_S_39652e9b29a04adc,noise_0.01_trial0,Ridge_r5_40,PDF,0.03844977320725699,0.6754672573094164
B_S_3a329dddf4808dd4,noise_0.01_trial0,Ridge_r5_40,PDF,0.027132102241551388,0.44027469130040664
B_S_3a533c17710751e0,noise_0.01_trial0,Ridge_r5_40,PDF,0.019035153939262847,0.6571661551630193
B_S_3a66cb2aa1b13bd5,noise_0.01_trial0,Ridge_r5_40,PDF,0.017970700082322974,0.6160189151511339
B_S_3b42bd897a080cce,noise_0.01_trial0,Ridge_r5_40,PDF,0.031157531663935308,0.48131841105604933
B_S_3ce02575e7e819cb,noise_0.01_trial0,Ridge_r5_40,PDF,0.0435311076560326,0.3714491928190331
B_S_3de23c08d3b09250,noise_0.01_trial0,Ridge_r5_40,PDF,0.054940251229547654,0.6110117601699501
B_S_3f2a0ddec73b890f,noise_0.01_trial0,Ridge_r5_40,PDF,0.043176827631643516,0.29443131801768796
B_S_40c88f49ed4685e1,noise_0.01_trial0,Ridge_r5_40,PDF,0.03302570884907281,0.29775230095378113
B_S_430a82a008f9b980,noise_0.01_trial0,Ridge_r5_40,PDF,0.04901190191305735,0.3430569074788648
B_S_456d02a3d4909ae4,noise_0.01_trial0,Ridge_r5_40,PDF,0.01733187593903783,0.5706789999976335
B_S_46995a01e1170f51,noise_0.01_trial0,Ridge_r5_40,PDF,0.019563543317090808,0.8044408909111574
B_S_46faad4831ea7d33,noise_0.01_trial0,Ridge_r5_40,PDF,0.024584371203279432,0.5094374755232579
B_S_46fef32514520e02,noise_0.01_trial0,Ridge_r5_40,PDF,0.017461316055740545,0.8687681398302599
B_S_494356a7ae173e64,noise_0.01_trial0,Ridge_r5_40,PDF,0.050738239299014894,0.3155899601461175
B_S_4bc0c360b6da5e88,noise_0.01_trial0,Ridge_r5_40,PDF,0.04430649563684186,0.43709185692679714
B_S_4d591555f89116f6,noise_0.01_trial0,Ridge_r5_40,PDF,0.02063240846979054,0.5291254198247355
B_S_4e609147e5b89722,noise_0.01_trial0,Ridge_r5_40,PDF,0.02616810773428978,0.7132095469678505
B_S_4fa3ecf596dcb922,noise_0.01_trial0,Ridge_r5_40,PDF,0.020103886239122553,0.710078562560654
B_S_561c9833eab6e386,noise_0.01_trial0,Ridge_r5_40,PDF,0.011310594666309067,0.8502315402668088
B_S_56c19bd51765c35e,noise_0.01_trial0,Ridge_r5_40,PDF,0.02992094838217682,0.45761584302256353
B_S_5895d7aac8727a00,noise_0.01_trial0,Ridge_r5_40,PDF,0.08246675975592585,0.4057344033276896
B_S_59e31d0bf0779ea8,noise_0.01_trial0,Ridge_r5_40,PDF,0.03187366966463796,0.5507620423480035
B_S_5ac0f04a42e8d93e,noise_0.01_trial0,Ridge_r5_40,PDF,0.019368052600916213,0.6182693511452282
B_S_5c317a75d423fd6e,noise_0.01_trial0,Ridge_r5_40,PDF,0.025807194402894883,0.45745044864714457
B_S_5c9685626bf49946,noise_0.01_trial0,Ridge_r5_40,PDF,0.028862133198947787,0.6778721193818213
B_S_5ce46392be1d6b88,noise_0.01_trial0,Ridge_r5_40,PDF,0.015529513812569758,0.7270754643821414
B_S_5f941612c41dbc5c,noise_0.01_trial0,Ridge_r5_40,PDF,0.04112527748940453,0.35515510928034044
B_S_61d4ed6ef35e9a84,noise_0.01_trial0,Ridge_r5_40,PDF,0.02562968177126242,0.6110398683023981
B_S_65a21a71057e133e,noise_0.01_trial0,Ridge_r5_40,PDF,0.06277754396959997,0.3701798777254053
B_S_662967ab8de625e8,noise_0.01_trial0,Ridge_r5_40,PDF,0.0631688857175403,0.3720973266106428
B_S_676831f41188202e,noise_0.01_trial0,Ridge_r5_40,PDF,0.05320466604000833,0.47506736530270643
B_S_67dad08422b84b71,noise_0.01_trial0,Ridge_r5_40,PDF,0.03929306082247443,0.38240194944868094
B_S_68cc792e8fd44592,noise_0.01_trial0,Ridge_r5_40,PDF,0.03172144816384208,0.5960553520281767
B_S_6ac61611c3df1467,noise_0.01_trial0,Ridge_r5_40,PDF,0.05912077864200588,0.33746376415537316
B_S_6bdaaf8d4c9df220,noise_0.01_trial0,Ridge_r5_40,PDF,0.015402396105315234,0.8254466216338546
B_S_6c8ceeec5b8a43e9,noise_0.01_trial0,Ridge_r5_40,PDF,0.053345773742131446,0.3983495729679756
B_S_6dffc7e04304f34b,noise_0.01_trial0,Ridge_r5_40,PDF,0.03353034181650597,0.46455267267792777
B_S_6e6349753b25bee6,noise_0.01_trial0,Ridge_r5_40,PDF,0.02844851686842785,0.37836863723653624
B_S_6f3562c0f9d93028,noise_0.01_trial0,Ridge_r5_40,PDF,0.02005473048418019,0.6092161583428114
B_S_7067c1e251093719,noise_0.01_trial0,Ridge_r5_40,PDF,0.017317709518649384,0.7376777732317003
B_S_74b9e3fceeafdeca,noise_0.01_trial0,Ridge_r5_40,PDF,0.06088704495615596,0.36221800761658396
B_S_7e250686d652705c,noise_0.01_trial0,Ridge_r5_40,PDF,0.023378021213623375,0.6958376745750066
B_S_7f19034a86906502,noise_0.01_trial0,Ridge_r5_40,PDF,0.01676838792839184,0.7807617845268847
B_S_80b2b12628199978,noise_0.01_trial0,Ridge_r5_40,PDF,0.024654671310666496,0.6022336582190249
B_S_813d4abee285cb53,noise_0.01_trial0,Ridge_r5_40,PDF,0.05995369553501959,0.47655210127894193
B_S_837f39f804bd928d,noise_0.01_trial0,Ridge_r5_40,PDF,0.02732628967024978,0.5902360497379308
B_S_842daa05fc01129a,noise_0.01_trial0,Ridge_r5_40,PDF,0.024967199892864854,0.5819401146506514
B_S_84f64fa1a056f370,noise_0.01_trial0,Ridge_r5_40,PDF,0.022504247813602996,0.550524515162345
B_S_8a9b3b232ee258c3,noise_0.01_trial0,Ridge_r5_40,PDF,0.09891868645519017,0.35575196631629136
B_S_8b770d29c3e87e62,noise_0.01_trial0,Ridge_r5_40,PDF,0.028306205911887955,0.5160231296233402
B_S_8bb487c6f2bb9393,noise_0.01_trial0,Ridge_r5_40,PDF,0.05155453155171948,0.5077194495851006
B_S_8e5a5eec46ffcdc5,noise_0.01_trial0,Ridge_r5_40,PDF,0.06878071435745194,0.37404767122898563
B_S_8eae2ea9349b8fe6,noise_0.01_trial0,Ridge_r5_40,PDF,0.061786741213393975,0.46587475677688345
B_S_91aa6a20ddd7c792,noise_0.01_trial0,Ridge_r5_40,PDF,0.014219617925763353,0.716412343871463
B_S_975a93a6dc873e44,noise_0.01_trial0,Ridge_r5_40,PDF,0.014457263566175093,0.7532342105039074
B_S_980a5e8d7e47e97e,noise_0.01_trial0,Ridge_r5_40,PDF,0.03126525292186815,0.5865783421366899
B_S_983b785bf7850010,noise_0.01_trial0,Ridge_r5_40,PDF,0.030079881133732403,0.5585364456169932
B_S_9847d3605c0c0ad5,noise_0.01_trial0,Ridge_r5_40,PDF,0.024992500832684596,0.6417327320537225
B_S_9848af41dc45169c,noise_0.01_trial0,Ridge_r5_40,PDF,0.03418465472177777,0.5152902989074232
B_S_9c8d6d56ca9334b7,noise_0.01_trial0,Ridge_r5_40,PDF,0.04668782919302423,0.4918721829084952
B_S_a63740fa164d2e86,noise_0.01_trial0,Ridge_r5_40,PDF,0.018156290214183697,0.9033839027588209
B_S_a7124ef3395029a3,noise_0.01_trial0,Ridge_r5_40,PDF,0.06574014307485354,0.3417602363467484
B_S_a7dd4138dfbc1678,noise_0.01_trial0,Ridge_r5_40,PDF,0.0275928045620619,0.5087590691076865
B_S_a936f8e07205aa1a,noise_0.01_trial0,Ridge_r5_40,PDF,0.03137082401219394,0.4914577928712613
B_S_aa16c878d4d8fcd1,noise_0.01_trial0,Ridge_r5_40,PDF,0.041291197935646735,0.39485106241340706
B_S_aa40d103a962affc,noise_0.01_trial0,Ridge_r5_40,PDF,0.01605941097666952,0.8788551204774799
B_S_aae9b3269c31db8f,noise_0.01_trial0,Ridge_r5_40,PDF,0.049905751298090446,0.32271096575211244
B_S_ab43b835aa3a4362,noise_0.01_trial0,Ridge_r5_40,PDF,0.09220946116056798,0.3531197522032915
B_S_ab7d4b97ed0bdbb5,noise_0.01_trial0,Ridge_r5_40,PDF,0.023748622459970916,0.6325535846650466
B_S_ac4bd130feca5428,noise_0.01_trial0,Ridge_r5_40,PDF,0.04864041438620976,0.40678780308635953
B_S_afee791bb3a246fc,noise_0.01_trial0,Ridge_r5_40,PDF,0.03411116400187424,0.590360185214538
B_S_b289acb735858351,noise_0.01_trial0,Ridge_r5_40,PDF,0.020435255296691594,0.7913029321476885
B_S_b2b1824740c23846,noise_0.01_trial0,Ridge_r5_40,PDF,0.050516105839473496,0.2674725981792523
B_S_b2c9406bf6eddb62,noise_0.01_trial0,Ridge_r5_40,PDF,0.050185705832639343,0.3782615667134154
B_S_b43d49978178f548,noise_0.01_trial0,Ridge_r5_40,PDF,0.036100763034275944,0.600426749729151
B_S_b4b80c601b164cf5,noise_0.01_trial0,Ridge_r5_40,PDF,0.04220116055159657,0.5162258551981369
B_S_b758c23a4f712b8c,noise_0.01_trial0,Ridge_r5_40,PDF,0.04391275663128117,0.4474177905284238
B_S_b8121fe73ad7a80b,noise_0.01_trial0,Ridge_r5_40,PDF,0.030415421801014888,0.4676386993480726
B_S_ba2a1e621ab9b1f2,noise_0.01_trial0,Ridge_r5_40,PDF,0.020518507932344745,0.6880714350402464
B_S_ba843aa85d6c93c3,noise_0.01_trial0,Ridge_r5_40,PDF,0.024790195613700404,0.4177784237239605
B_S_bb76f426f0bcb99e,noise_0.01_trial0,Ridge_r5_40,PDF,0.028244670110098218,0.5666245233445576
B_S_bc51535093e04def,noise_0.01_trial0,Ridge_r5_40,PDF,0.0333293853630368,0.5666442948155029
B_S_bd5026c53f629f06,noise_0.01_trial0,Ridge_r5_40,PDF,0.0482330038919622,0.4372826969572304
B_S_c2991610c1b61c7f,noise_0.01_trial0,Ridge_r5_40,PDF,0.04012786291916159,0.4173788938599987
B_S_c340e6ad2c470e53,noise_0.01_trial0,Ridge_r5_40,PDF,0.023007169541969026,0.6849055223809211
B_S_c3fe84a1cafd0ecd,noise_0.01_trial0,Ridge_r5_40,PDF,0.03045120495004,0.5105560216276868
B_S_c59cd86975f334bb,noise_0.01_trial0,Ridge_r5_40,PDF,0.025537534783344047,0.8525192721173818
B_S_c629379a0ededabf,noise_0.01_trial0,Ridge_r5_40,PDF,0.050285606598147604,0.3610244944965389
B_S_cc3925f1d94caf9b,noise_0.01_trial0,Ridge_r5_40,PDF,0.040290361094771174,0.3343194397624562
B_S_cdaa400236358b8a,noise_0.01_trial0,Ridge_r5_40,PDF,0.037497825896328274,0.46044720323302274
B_S_d07eeb25734aeee1,noise_0.01_trial0,Ridge_r5_40,PDF,0.05251882777651146,0.4544510552597015
B_S_d15efdcd27c3ae7d,noise_0.01_trial0,Ridge_r5_40,PDF,0.03554165549603089,0.5060081064489609
B_S_d20843fcc2a1cca2,noise_0.01_trial0,Ridge_r5_40,PDF,0.07832019424711002,0.282683361091437
B_S_d2ada437a482b3fe,noise_0.01_trial0,Ridge_r5_40,PDF,0.05094431887137327,0.37807357816675213
B_S_d541cfc5893543d7,noise_0.01_trial0,Ridge_r5_40,PDF,0.03799565933135393,0.4446277367008851
B_S_d64fe3234e268b00,noise_0.01_trial0,Ridge_r5_40,PDF,0.0431728479442311,0.3951236459183198
B_S_d7754d0c3a233350,noise_0.01_trial0,Ridge_r5_40,PDF,0.06169229715009477,0.39567067958653185
B_S_da78f8d580e3291a,noise_0.01_trial0,Ridge_r5_40,PDF,0.061984152241183525,0.35182819185390196
B_S_db4bdc6f345582b3,noise_0.01_trial0,Ridge_r5_40,PDF,0.032624059273422504,0.5652588322745148
B_S_ddbdc86c597a9e27,noise_0.01_trial0,Ridge_r5_40,PDF,0.02194065033800609,0.7650509294456769
B_S_e2d1d5cf00f5b983,noise_0.01_trial0,Ridge_r5_40,PDF,0.05054635690985228,0.42203178284837345
B_S_e6dd730652151cbc,noise_0.01_trial0,Ridge_r5_40,PDF,0.01961261558395827,0.6683551375090265
B_S_e8f8de3205b7acb0,noise_0.01_trial0,Ridge_r5_40,PDF,0.06089876654987613,0.4237363438891765
B_S_e9622ff07681248b,noise_0.01_trial0,Ridge_r5_40,PDF,0.02824761903603022,0.7396140159688581
B_S_e9be8e02ad22e457,noise_0.01_trial0,Ridge_r5_40,PDF,0.058476062337372396,0.36937964965470543
B_S_eaabfc08dd608a0f,noise_0.01_trial0,Ridge_r5_40,PDF,0.054419189784757925,0.344622088035223
B_S_eb91e0055603124b,noise_0.01_trial0,Ridge_r5_40,PDF,0.06307498947091007,0.306074142621988
B_S_ebe703d5a1ed7acf,noise_0.01_trial0,Ridge_r5_40,PDF,0.03100175221203223,0.5510677869637618
B_S_ebf59a66ca7be7d1,noise_0.01_trial0,Ridge_r5_40,PDF,0.03204264423987136,0.5000723873229644
B_S_ecd9028afdaa0d07,noise_0.01_trial0,Ridge_r5_40,PDF,0.014672865198940729,0.7543194307993459
B_S_f2d2de87df5d958e,noise_0.01_trial0,Ridge_r5_40,PDF,0.019723290407698803,0.6577142008185121
B_S_f6956ddd151eee40,noise_0.01_trial0,Ridge_r5_40,PDF,0.04712516291710187,0.31908496018949406
B_S_fa5618f8aa68036a,noise_0.01_trial0,Ridge_r5_40,PDF,0.020236536170446934,0.7112539800264076
B_S_fac9c7f2061534c7,noise_0.01_trial0,Ridge_r5_40,PDF,0.03331186888758571,0.7081437170485768
B_S_fdc780e9a31d4552,noise_0.01_trial0,Ridge_r5_40,PDF,0.019358398424811896,0.8873033420053624
B_S_02723e6d57e53340,noise_0.01_trial0,Ridge_r1_40,PDF,0.02172609094065082,0.7561295170735549
B_S_044eb374f92ea1b3,noise_0.01_trial0,Ridge_r1_40,PDF,0.05129691183411162,0.4945529899114768
B_S_04cde678090464c7,noise_0.01_trial0,Ridge_r1_40,PDF,0.0508038432721906,0.5855193506913634
B_S_05991e9d132c10e1,noise_0.01_trial0,Ridge_r1_40,PDF,0.025737278485056574,0.6317800842383882
B_S_0691bf18a8c496e4,noise_0.01_trial0,Ridge_r1_40,PDF,0.05441119696642045,0.44907470480951567
B_S_07d8e51b433299e1,noise_0.01_trial0,Ridge_r1_40,PDF,0.03087412163728674,0.4249753202878212
B_S_098fdf8be4a02f09,noise_0.01_trial0,Ridge_r1_40,PDF,0.04082412486020409,0.4133212175800962
B_S_0ab6e555a98086ea,noise_0.01_trial0,Ridge_r1_40,PDF,0.05361163198890176,0.43651315289543996
B_S_0ba43a4559d6a4d5,noise_0.01_trial0,Ridge_r1_40,PDF,0.020291127854265845,0.9241928882633176
B_S_0e0fcb9aeec09753,noise_0.01_trial0,Ridge_r1_40,PDF,0.05457577842904041,0.43502837620942814
B_S_0f329dd9da91462d,noise_0.01_trial0,Ridge_r1_40,PDF,0.04452996593689852,0.5173203035579313
B_S_127e3c72075c2de0,noise_0.01_trial0,Ridge_r1_40,PDF,0.025797527036407288,0.5896697077868439
B_S_12bb1641a2177087,noise_0.01_trial0,Ridge_r1_40,PDF,0.032669719673628736,0.373927358827443
B_S_12f0bec697a41e71,noise_0.01_trial0,Ridge_r1_40,PDF,0.05789141209184944,0.5039046307794981
B_S_141243a6a760176d,noise_0.01_trial0,Ridge_r1_40,PDF,0.022992434086099727,0.4047270377014908
B_S_1534fe223f019cef,noise_0.01_trial0,Ridge_r1_40,PDF,0.01785874599434895,0.970446105153537
B_S_1b99bcbef86a852d,noise_0.01_trial0,Ridge_r1_40,PDF,0.023882712017922244,0.7274079417655506
B_S_1d0b2fbce045ca6e,noise_0.01_trial0,Ridge_r1_40,PDF,0.0410353631912118,0.5314281692513966
B_S_1da64c932dcd1875,noise_0.01_trial0,Ridge_r1_40,PDF,0.03770148696787086,0.4484901489316776
B_S_1f84b3545214bea4,noise_0.01_trial0,Ridge_r1_40,PDF,0.05261061077786842,0.42845726005209234
B_S_20c5194c695e058a,noise_0.01_trial0,Ridge_r1_40,PDF,0.022195307948512287,0.7467885457909849
B_S_24644192b5fe4008,noise_0.01_trial0,Ridge_r1_40,PDF,0.06627458180117513,0.4771175865813458
B_S_25f501cc2d4840e8,noise_0.01_trial0,Ridge_r1_40,PDF,0.04583758474684429,0.538746150350486
B_S_2771091c121e23cf,noise_0.01_trial0,Ridge_r1_40,PDF,0.018742335739814934,0.9854600732523262
B_S_28828fe3c1266f5f,noise_0.01_trial0,Ridge_r1_40,PDF,0.03143413239661712,0.6685793700752937
B_S_2bcd350f3edd716f,noise_0.01_trial0,Ridge_r1_40,PDF,0.07447533294676997,0.3692810309270842
B_S_33e4d07c8e59bbf8,noise_0.01_trial0,Ridge_r1_40,PDF,0.019150255917369526,0.6525864403395263
B_S_343f9524e8e7dfc0,noise_0.01_trial0,Ridge_r1_40,PDF,0.04342203571408198,0.47338225811294027
B_S_38259668fb240eff,noise_0.01_trial0,Ridge_r1_40,PDF,0.05477784123278752,0.4210357682474807
B_S_39652e9b29a04adc,noise_0.01_trial0,Ridge_r1_40,PDF,0.03909552057639665,0.7455927239688429
B_S_3a329dddf4808dd4,noise_0.01_trial0,Ridge_r1_40,PDF,0.02561299876923835,0.5288471546841281
B_S_3a533c17710751e0,noise_0.01_trial0,Ridge_r1_40,PDF,0.019377442114389333,0.7351815265046326
B_S_3a66cb2aa1b13bd5,noise_0.01_trial0,Ridge_r1_40,PDF,0.01529457630734867,0.9305290453586826
B_S_3b42bd897a080cce,noise_0.01_trial0,Ridge_r1_40,PDF,0.03138542908890966,0.5567359776297756
B_S_3ce02575e7e819cb,noise_0.01_trial0,Ridge_r1_40,PDF,0.039795650910219874,0.4811116450522754
B_S_3de23c08d3b09250,noise_0.01_trial0,Ridge_r1_40,PDF,0.054342874273133876,0.6832961504830413
B_S_3f2a0ddec73b890f,noise_0.01_trial0,Ridge_r1_40,PDF,0.040518111207334846,0.3701683193670992
B_S_40c88f49ed4685e1,noise_0.01_trial0,Ridge_r1_40,PDF,0.03324558894695509,0.3718272192917277
B_S_430a82a008f9b980,noise_0.01_trial0,Ridge_r1_40,PDF,0.046632793308035506,0.3982417963216798
B_S_456d02a3d4909ae4,noise_0.01_trial0,Ridge_r1_40,PDF,0.014555807322034481,0.8750944583454883
B_S_46995a01e1170f51,noise_0.01_trial0,Ridge_r1_40,PDF,0.020194495831971575,0.8918428709623368
B_S_46faad4831ea7d33,noise_0.01_trial0,Ridge_r1_40,PDF,0.023745857569363156,0.5790955217874705
B_S_46fef32514520e02,noise_0.01_trial0,Ridge_r1_40,PDF,0.017087117745376364,0.9643647225789368
B_S_494356a7ae173e64,noise_0.01_trial0,Ridge_r1_40,PDF,0.045995681766245494,0.41769832977408733
B_S_4bc0c360b6da5e88,noise_0.01_trial0,Ridge_r1_40,PDF,0.043486024145863104,0.4865844341137123
B_S_4d591555f89116f6,noise_0.01_trial0,Ridge_r1_40,PDF,0.0215108662034207,0.5871647246183687
B_S_4e609147e5b89722,noise_0.01_trial0,Ridge_r1_40,PDF,0.025191937077191303,0.8030637283540675
B_S_4fa3ecf596dcb922,noise_0.01_trial0,Ridge_r1_40,PDF,0.020197123224762876,0.8430047003098498
B_S_561c9833eab6e386,noise_0.01_trial0,Ridge_r1_40,PDF,0.011449726492142246,0.952719469920385
B_S_56c19bd51765c35e,noise_0.01_trial0,Ridge_r1_40,PDF,0.030685560861196007,0.5092731683080954
B_S_5895d7aac8727a00,noise_0.01_trial0,Ridge_r1_40,PDF,0.07872895597480996,0.48588301596509126
B_S_59e31d0bf0779ea8,noise_0.01_trial0,Ridge_r1_40,PDF,0.03137873474417916,0.593651182395503
B_S_5ac0f04a42e8d93e,noise_0.01_trial0,Ridge_r1_40,PDF,0.016444123615487836,0.9612182245437194
B_S_5c317a75d423fd6e,noise_0.01_trial0,Ridge_r1_40,PDF,0.026993370417119796,0.5083886575947749
B_S_5c9685626bf49946,noise_0.01_trial0,Ridge_r1_40,PDF,0.026687756607485437,0.8281003138820642
B_S_5ce46392be1d6b88,noise_0.01_trial0,Ridge_r1_40,PDF,0.015535294706438928,0.8324646491576679
B_S_5f941612c41dbc5c,noise_0.01_trial0,Ridge_r1_40,PDF,0.04205887501583461,0.4289392871465055
B_S_61d4ed6ef35e9a84,noise_0.01_trial0,Ridge_r1_40,PDF,0.0248323292049553,0.6831142238359745
B_S_65a21a71057e133e,noise_0.01_trial0,Ridge_r1_40,PDF,0.060687908280039005,0.4514749022936062
B_S_662967ab8de625e8,noise_0.01_trial0,Ridge_r1_40,PDF,0.05934302930104747,0.4505060358768601
B_S_676831f41188202e,noise_0.01_trial0,Ridge_r1_40,PDF,0.050939988597834496,0.5422813043657546
B_S_67dad08422b84b71,noise_0.01_trial0,Ridge_r1_40,PDF,0.03907906840965897,0.43593834057569836
B_S_68cc792e8fd44592,noise_0.01_trial0,Ridge_r1_40,PDF,0.029233283166130514,0.7420998039799481
B_S_6ac61611c3df1467,noise_0.01_trial0,Ridge_r1_40,PDF,0.05459480178527361,0.41256394409829905
B_S_6bdaaf8d4c9df220,noise_0.01_trial0,Ridge_r1_40,PDF,0.015269155424688357,0.9798117407393642
