chemistry,method,condition,truth,predicted,count
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,LiTiPO5_2,TiPO4_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,Ti2P2O9_2,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,Ti(PO5)2_4,TiP2O7_205,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,TiO2_136,Li2O_225,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,Li4P4O17_15,LiPO4_146,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,TiP2O9_14,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,LiTi2O4_31,LiTi2O4_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,LiTi2O4_31,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,LiTi2(PO4)3_167,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,Li4P2O7_2,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,TiO2_136,TiPO4_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,LiTiP2O7_4,TiPO4_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,LiPO3_14,Li4P2O7_14,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,Ti4(PO5)3_43,Li2O_166,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,NH4H2PO4_122,LiPO3_13,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,LiPO3_13,P2O5_62,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial0,Ti4(PO5)3_43,Ti5(PO5)4_19,2
Li-Ti-P-O,pdf_5_40,noise_0.04_trial0,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_5_40,noise_0.04_trial0,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_5_40,noise_0.04_trial0,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_5_40,noise_0.04_trial0,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,pdf_5_40,noise_0.04_trial0,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial0,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial0,Li4Ti5O12_227,LiTi2O4_227,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial0,Li4Ti5O12_227,Li2TiO3_15,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial0,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial0,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial0,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_40,noise_0.04_trial0,LiTi2O4_31,LiTi2O4_11,2
Li-Ti-P-O,pdf_1_40,noise_0.04_trial0,Ti4(PO5)3_43,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li3PO4_31,TiO2_141,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,LiTi2O4_12,TiPO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,LiTi2O4_58,P2O5_62,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li4TiO4_63,Li4P2O7_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,P2O5_161,Li4P4O17_15,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,TiP_193,TiPO4_11,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li2Ti3O7_11,Li2O_225,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li2O_225,Li3PO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,LiTiP2O7_4,Ti(PO5)2_4,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Ti2P2O11_2,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,TiP2O7_205,P2O5_62,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial0,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial1,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial1,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial1,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial1,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,raw_xrd,noise_0.04_trial1,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial1,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial1,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial1,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial1,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial1,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial1,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial1,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial1,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial1,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial1,Li4Ti5O12_227,LiTiO2_227,2
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial1,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial1,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial1,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial1,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial1,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,Li4Ti5O12_227,LiTiO2_227,2
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,Li3Ti4O8_3,TiO2_141,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,LiTi2O4_58,LiTi2O4_31,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,Li3PO4_31,Li3PO4_62,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,TiO2_136,LiPO3_13,2
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,LiTiPO5_2,Li4Ti5O12_227,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,TiPO4_14,Li4P4O17_15,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,Li2TiO3_15,LiTiO2_227,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,LiTiO2_227,LiTi2O4_227,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,LiTi2O4_31,LiTi2O4_11,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,TiP2O7_205,Ti4(PO5)3_43,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,TiPO4_14,TiP2O7_205,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,TiPO4_14,LiOH_129,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,P2O5_43,LiPO3_14,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial1,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTiPO5_62,LiPO3_13,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Li8PO3_221,Li2O_166,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Ti(PO3)3_9,TiP2O7_205,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,TiP2_62,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTi2O4_12,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Li4TiO4_63,Li3PO4_62,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTiPO5_62,Ti5(PO5)4_19,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiPO4_146,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Li3Ti4O8_3,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiOH-H2O_12,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Li2Ti2(PO4)3_60,Li4P2O7_14,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,TiP_193,Ti3PO2_164,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Ti2P2O11_2,TiP2O9_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTi2O4_227,Li4Ti5O12_227,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Li4P2O7_2,LiP_14,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTiO2_227,Li4Ti5O12_227,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Ti(PO5)2_4,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Ti2P2O9_2,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Ti(PO5)2_4,Ti2P2O11_2,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTi2O4_11,LiP_14,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,TiO2_136,Li2O_225,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Li4P4O17_15,LiPO4_146,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,TiP2O9_14,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTi2O4_31,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTi2O4_31,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTi2(PO4)3_167,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTiPO5_2,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,TiO2_136,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiTiP2O7_4,TiPO4_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Ti2P2O11_2,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,TiP_194,Ti3PO2_164,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiPO3_14,Li4P2O7_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Ti4(PO5)3_43,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiOH-H2O_12,TiP_194,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Li4P2O7_14,LiPO3_13,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiPO3_13,P2O5_62,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,Ti4(PO5)3_43,Ti5(PO5)4_19,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,P2O5_43,TiPO4_31,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial1,LiOH-H2O_12,TiPO4_14,1
Li-Ti-P-O,pdf_5_40,noise_0.04_trial1,LiTiPO5_62,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_5_40,noise_0.04_trial1,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_5_40,noise_0.04_trial1,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_5_40,noise_0.04_trial1,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,Li4Ti5O12_227,LiTi2O4_227,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,Li4Ti5O12_227,Li2TiO3_15,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,Li4P2O7_2,Li4P2O7_14,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,LiTi2O4_31,LiTi2O4_11,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,LiTi2O4_31,LiTi2O4_58,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial1,Ti4(PO5)3_43,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,LiTi2O4_12,TiPO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,LiTi2O4_58,P2O5_62,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,TiP_193,LiPO4_146,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li2Ti3O7_11,Li2O_225,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li2O_225,TiP_194,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li3PO4_31,P2O5_62,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,P2O5_62,Li2O_166,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,LiTiP2O7_4,Ti(PO5)2_4,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Ti2P2O11_2,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,TiP2O7_205,P2O5_62,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,LiTiO2_141,LiP_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial1,Li2CO3_15,TiP2O7_205,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial2,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial2,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial2,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial2,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,raw_xrd,noise_0.04_trial2,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial2,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,noise_0.04_trial2,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial2,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial2,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial2,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial2,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial2,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,sqrt_xrd,noise_0.04_trial2,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial2,LiTiPO5_62,Ti5(PO5)4_19,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial2,Li4Ti5O12_227,LiTiO2_227,2
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial2,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial2,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial2,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial2,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.04_trial2,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,Li4Ti5O12_227,LiOH_129,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,LiTi2O4_58,LiTiPO5_62,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,LiPO4_146,Li4Ti5O12_227,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,Li3Ti4O8_3,LiOH_129,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,LiTi2O4_227,Li4Ti5O12_227,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,Li2O_225,LiTi2O4_227,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,Ti5(PO5)4_19,TiPO4_14,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,TiPO4_14,LiTi2O4_58,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,Li2TiO3_15,LiTiO2_227,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,TiO2_136,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,TiP2O7_205,Ti4(PO5)3_43,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,TiPO4_14,Li4Ti5O12_227,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,P2O5_43,Li4P4O17_15,1
Li-Ti-P-O,derivative_xrd,noise_0.04_trial2,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTiPO5_2,LiP_14,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li8PO3_221,Li2O_166,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti(PO3)3_9,TiP2O7_205,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,TiP2_62,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2O4_12,TiPO4_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti(PO3)3_9,LiPO3_13,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li4TiO4_63,Li3PO4_62,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2(PO4)3_167,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li3Ti4O8_3,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,NH4H2PO4_122,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiOH-H2O_12,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li2Ti2(PO4)3_60,Li4P2O7_14,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,TiP2_62,TiP_193,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti2P2O11_2,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2O4_227,Li4Ti5O12_227,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li4P2O7_2,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2O4_12,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti(PO5)2_4,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTiO2_227,Li4Ti5O12_227,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li4P2O7_2,P2O5_43,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti(PO5)2_4,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTiPO5_2,TiPO4_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti2P2O9_2,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti(PO5)2_4,TiP2O7_205,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,TiO2_136,Li2O_225,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li4P4O17_15,LiPO4_146,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,TiP2O9_14,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2O4_31,LiTi2O4_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2O4_31,LiTi2O4_58,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2(PO4)3_167,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,TiO2_136,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,NH4H2PO4_122,Li4P4O17_15,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,TiP_194,TiPO4_31,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti4(PO5)3_43,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiTi2O4_31,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiOH-H2O_12,TiPO4_14,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiPO3_13,P2O5_62,2
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Ti5(PO5)4_19,TiP2O7_205,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,Li4P2O7_14,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.04_trial2,LiOH-H2O_12,LiOH_129,1
Li-Ti-P-O,pdf_5_40,noise_0.04_trial2,LiTiPO5_62,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_5_40,noise_0.04_trial2,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_5_40,noise_0.04_trial2,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_5_40,noise_0.04_trial2,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_5_40,noise_0.04_trial2,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial2,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial2,Li4Ti5O12_227,LiTi2O4_227,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial2,Li4Ti5O12_227,Li2TiO3_15,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial2,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_1_40,noise_0.04_trial2,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial2,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_40,noise_0.04_trial2,LiTi2O4_31,LiTi2O4_11,3
Li-Ti-P-O,pdf_1_40,noise_0.04_trial2,Ti4(PO5)3_43,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,LiTiPO5_62,Ti5(PO5)4_19,2
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Li3PO4_31,TiP_194,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,LiTi2O4_12,TiPO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,LiTi2O4_58,P2O5_62,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,P2O5_161,Li4P4O17_15,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,TiP_193,LiPO4_146,1
